title,authors,year,abstract,ss_id
Investigating the Limitations of the Transformers with Simple Arithmetic Tasks,"[{'name': 'Rodrigo Frassetto Nogueira', 'dblp_profile': 'https://dblp.org/pid/175/1545.html'}, {'name': 'Zhiying Jiang', 'dblp_profile': 'https://dblp.org/pid/21/1662.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2021,"The ability to perform arithmetic tasks is a remarkable trait of human intelligence and might form a critical component of more complex reasoning tasks. In this work, we investigate if the surface form of a number has any influence on how sequence-to-sequence language models learn simple arithmetic tasks such as addition and subtraction across a wide range of values. We find that how a number is represented in its surface form has a strong influence on the model's accuracy. In particular, the model fails to learn addition of five-digit numbers when using subwords (e.g.,""32""), and it struggles to learn with character-level representations (e.g.,""3 2""). By introducing position tokens (e.g.,""3 10e1 2""), the model learns to accurately add and subtract numbers up to 60 digits. We conclude that modern pretrained language models can easily learn arithmetic from very few examples, as long as we use the proper surface representation. This result bolsters evidence that subword tokenizers and positional encodings are components in current transformer designs that might need improvement. Moreover, we show that regardless of the number of parameters and training examples, models cannot learn addition rules that are independent of the length of the numbers seen during training. Code to reproduce our experiments is available at https://github.com/castorini/transformers-arithmetic",2cc3ab9fa41ba2804e301f7eae9598636e62422a
A Replication Study of Dense Passage Retriever,"[{'name': 'Xueguang Ma', 'dblp_profile': 'https://dblp.org/pid/44/9030.html'}, {'name': 'Kai Sun', 'dblp_profile': 'https://dblp.org/pid/09/1171.html'}, {'name': 'Ronak Pradeep', 'dblp_profile': 'https://dblp.org/pid/270/1757.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2021,"Text retrieval using learned dense representations has recently emerged as a promising alternative to""traditional""text retrieval using sparse bag-of-words representations. One recent work that has garnered much attention is the dense passage retriever (DPR) technique proposed by Karpukhin et al. (2020) for end-to-end open-domain question answering. We present a replication study of this work, starting with model checkpoints provided by the authors, but otherwise from an independent implementation in our group's Pyserini IR toolkit and PyGaggle neural text ranking library. Although our experimental results largely verify the claims of the original paper, we arrived at two important additional findings that contribute to a better understanding of DPR: First, it appears that the original authors under-report the effectiveness of the BM25 baseline and hence also dense--sparse hybrid retrieval results. Second, by incorporating evidence from the retriever and an improved answer span scoring technique, we are able to improve end-to-end question answering effectiveness using exactly the same models as in the original work.",89a19523b0cfb587d272b9ceb950c7bc4e8e221e
Efficiently Teaching an Effective Dense Retriever with Balanced Topic Aware Sampling,"[{'name': 'Sebastian Hofstätter', 'dblp_profile': 'https://dblp.org/pid/238/6322.html'}, {'name': 'Sheng-Chieh Lin', 'dblp_profile': 'https://dblp.org/pid/61/10361.html'}, {'name': 'Jheng-Hong Yang', 'dblp_profile': 'https://dblp.org/pid/227/0821.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Allan Hanbury', 'dblp_profile': 'https://dblp.org/pid/55/6683.html'}]",2021,"A vital step towards the widespread adoption of neural retrieval models is their resource efficiency throughout the training, indexing and query workflows. The neural IR community made great advancements in training effective dual-encoder dense retrieval (DR) models recently. A dense text retrieval model uses a single vector representation per query and passage to score a match, which enables low-latency first-stage retrieval with a nearest neighbor search. Increasingly common, training approaches require enormous compute power, as they either conduct negative passage sampling out of a continuously updating refreshing index or require very large batch sizes. Instead of relying on more compute capability, we introduce an efficient topic-aware query and balanced margin sampling technique, called TAS-Balanced. We cluster queries once before training and sample queries out of a cluster per batch. We train our lightweight 6-layer DR model with a novel dual-teacher supervision that combines pairwise and in-batch negative teachers. Our method is trainable on a single consumer-grade GPU in under 48 hours. We show that our TAS-Balanced training method achieves state-of-the-art low-latency (64ms per query) results on two TREC Deep Learning Track query sets. Evaluated on NDCG@10, we outperform BM25 by 44%, a plainly trained DR by 19%, docT5query by 11%, and the previous best DR model by 5%. Additionally, TAS-Balanced produces the first dense retriever that outperforms every other method on recall at any cutoff on TREC-DL and allows more resource intensive re-ranking models to operate on fewer passages to improve results further.",4deed74a3eee7e629dce2b8ef1e437ca74b2e64a
Contextualized Query Embeddings for Conversational Search,"[{'name': 'Sheng-Chieh Lin', 'dblp_profile': 'https://dblp.org/pid/61/10361.html'}, {'name': 'Jheng-Hong Yang', 'dblp_profile': 'https://dblp.org/pid/227/0821.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2021,"This paper describes a compact and effective model for low-latency passage retrieval in conversational search based on learned dense representations. Prior to our work, the state-of-the-art approach uses a multi-stage pipeline comprising conversational query reformulation and information retrieval modules. Despite its effectiveness, such a pipeline often includes multiple neural models that require long inference times. In addition, independently optimizing each module ignores dependencies among them. To address these shortcomings, we propose to integrate conversational query reformulation directly into a dense retrieval model. To aid in this goal, we create a dataset with pseudo-relevance labels for conversational search to overcome the lack of training data and to explore different training strategies. We demonstrate that our model effectively rewrites conversational queries as dense representations in conversational search and open-domain question answering datasets. Finally, after observing that our model learns to adjust the L2 norm of query token embeddings, we leverage this property for hybrid retrieval and to support error analysis.",dd0e36831fa19da2e56fa925397407961a506bb6
MS MARCO: Benchmarking Ranking Models in the Large-Data Regime,"[{'name': 'Nick Craswell', 'dblp_profile': 'https://dblp.org/pid/c/NickCraswell.html'}, {'name': 'Bhaskar Mitra', 'dblp_profile': 'https://dblp.org/pid/147/9120-1.html'}, {'name': 'Emine Yilmaz', 'dblp_profile': 'https://dblp.org/pid/36/3270.html'}, {'name': 'Daniel Campos', 'dblp_profile': 'https://dblp.org/pid/64/1314.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2021,"Evaluation efforts such as TREC, CLEF, NTCIR and FIRE, alongside public leaderboard such as MS MARCO, are intended to encourage research and track our progress, addressing big questions in our field. However, the goal is not simply to identify which run is ""best"", achieving the top score. The goal is to move the field forward by developing new robust techniques, that work in many different settings, and are adopted in research and practice. This paper uses the MS MARCO and TREC Deep Learning Track as our case study, comparing it to the case of TREC ad hoc ranking in the 1990s. We show how the design of the evaluation effort can encourage or discourage certain outcomes, and raising questions about internal and external validity of results. We provide some analysis of certain pitfalls, and a statement of best practices for avoiding such pitfalls. We summarize the progress of the effort so far, and describe our desired end state of ""robust usefulness"", along with steps that might be required to get us there.",591cb4d880dbebcc934623738f0a6f4e92fdc40f
"A Few Brief Notes on DeepImpact, COIL, and a Conceptual Framework for Information Retrieval Techniques","[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Xueguang Ma', 'dblp_profile': 'https://dblp.org/pid/44/9030.html'}]",2021,"Recent developments in representational learning for information retrieval can be organized in a conceptual framework that establishes two pairs of contrasts: sparse vs. dense representations and unsupervised vs. learned representations. Sparse learned representations can further be decomposed into expansion and term weighting components. This framework allows us to understand the relationship between recently proposed techniques such as DPR, ANCE, DeepCT, DeepImpact, and COIL, and furthermore, gaps revealed by our analysis point to""low hanging fruit""in terms of techniques that have yet to be explored. We present a novel technique dubbed""uniCOIL"", a simple extension of COIL that achieves to our knowledge the current state-of-the-art in sparse retrieval on the popular MS MARCO passage ranking dataset. Our implementation using the Anserini IR toolkit is built on the Lucene search library and thus fully compatible with standard inverted indexes.",89d373d61c68465fd49da1257aa959e5abefd155
Mr. TyDi: A Multi-lingual Benchmark for Dense Retrieval,"[{'name': 'Xinyu Zhang', 'dblp_profile': 'https://dblp.org/pid/58/4582.html'}, {'name': 'Xueguang Ma', 'dblp_profile': 'https://dblp.org/pid/44/9030.html'}, {'name': 'Peng Shi', 'dblp_profile': 'https://dblp.org/pid/172/7638-10.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2021,"We present Mr. TyDi, a multi-lingual benchmark dataset for mono-lingual retrieval in eleven typologically diverse languages, designed to evaluate ranking with learned dense representations. The goal of this resource is to spur research in dense retrieval techniques in non-English languages, motivated by recent observations that existing techniques for representation learning perform poorly when applied to out-of-distribution data. As a starting point, we provide zero-shot baselines for this new dataset based on a multi-lingual adaptation of DPR that we call “mDPR”. Experiments show that although the effectiveness of mDPR is much lower than BM25, dense representations nevertheless appear to provide valuable relevance signals, improving BM25 results in sparse–dense hybrids. In addition to analyses of our results, we also discuss future challenges and present a research agenda in multi-lingual dense retrieval. Mr. TyDi can be downloaded at https://github.com/castorini/mr.tydi.",1b09222cfe10f11c4cb0b18a9727d2baf6b991ac
Cross-Lingual Training with Dense Retrieval for Document Retrieval,"[{'name': 'Peng Shi', 'dblp_profile': 'https://dblp.org/pid/172/7638-10.html'}, {'name': 'Rui Zhang', 'dblp_profile': 'https://dblp.org/pid/60/2536-37.html'}, {'name': 'He Bai', 'dblp_profile': 'https://dblp.org/pid/73/5171-2.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2021,"Dense retrieval has shown great success in passage ranking in English. However, its effectiveness in document retrieval for non-English languages remains unexplored due to the limitation in training resources. In this work, we explore different transfer techniques for document ranking from English annotations to multiple non-English languages. Our experiments on the test collections in six languages (Chinese, Arabic, French, Hindi, Bengali, Spanish) from diverse language families reveal that zero-shot model-based transfer using mBERT improves the search quality in non-English mono-lingual retrieval. Also, we find that weakly-supervised target language transfer yields competitive performances against the generation-based target language transfer that requires external translators and query generators.",66ee9661ebcdbd0a171c9ee1fc17c26778789c67
A Proposed Conceptual Framework for a Representational Approach to Information Retrieval,"[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2021,"This paper outlines a conceptual framework for understanding recent developments in information retrieval and natural language processing that attempts to integrate dense and sparse retrieval methods. I propose a representational approach that breaks the core text retrieval problem into a logical scoring model and a physical retrieval model. The scoring model is defined in terms of encoders, which map queries and documents into a representational space, and a comparison function that computes query-document scores. The physical retrieval model defines how a system produces the top-k scoring documents from an arbitrarily large corpus with respect to a query. The scoring model can be further analyzed along two dimensions: dense vs. sparse representations and supervised (learned) vs. unsupervised approaches. I show that many recently proposed retrieval methods, including multi-stage ranking designs, can be seen as different parameterizations in this framework, and that a unified view suggests a number of open research questions, providing a roadmap for future work. As a bonus, this conceptual framework establishes connections to sentence similarity tasks in natural language processing and information access ""technologies"" prior to the dawn of computing.",c107835a05ca6fda6e73b64e2ed9884de4fcec0f
Encoder Adaptation of Dense Passage Retrieval for Open-Domain Question Answering,"[{'name': 'Minghan Li', 'dblp_profile': 'https://dblp.org/pid/214/2450.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2021,"One key feature of dense passage retrievers (DPR) is the use of separate question and passage encoder in a bi-encoder design. Previous work on generalization of DPR mainly focus on testing both encoders in tandem on out-of-distribution (OOD) question-answering (QA) tasks, which is also known as domain adaptation. However, it is still unknown how DPR's individual question/passage encoder affects generalization. Specifically, in this paper, we want to know how an in-distribution (IND) question/passage encoder would generalize if paired with an OOD passage/question encoder from another domain. We refer to this challenge as \textit{encoder adaptation}. To answer this question, we inspect different combinations of DPR's question and passage encoder learned from five benchmark QA datasets on both in-domain and out-of-domain questions. We find that the passage encoder has more influence on the lower bound of generalization while the question encoder seems to affect the upper bound in general. For example, applying an OOD passage encoder usually hurts the retrieval accuracy while an OOD question encoder sometimes even improves the accuracy.",0effb07e34ed93ec11b1f2371ec80781e0268561
Wacky Weights in Learned Sparse Representations and the Revenge of Score-at-a-Time Query Evaluation,"[{'name': 'Joel Mackenzie', 'dblp_profile': 'https://dblp.org/pid/174/0021.html'}, {'name': 'Andrew Trotman', 'dblp_profile': 'https://dblp.org/pid/t/ATrotman.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2021,"Recent advances in retrieval models based on learned sparse representations generated by transformers have led us to, once again, consider score-at-a-time query evaluation techniques for the top-k retrieval problem. Previous studies comparing document-at-a-time and score-at-a-time approaches have consistently found that the former approach yields lower mean query latency, although the latter approach has more predictable query latency. In our experiments with four different retrieval models that exploit representational learning with bags of words, we find that transformers generate""wacky weights""that appear to greatly reduce the opportunities for skipping and early exiting optimizations that lie at the core of standard document-at-a-time techniques. As a result, score-at-a-time approaches appear to be more competitive in terms of query evaluation latency than in previous studies. We find that, if an effectiveness loss of up to three percent can be tolerated, a score-at-a-time approach can yield substantial gains in mean query latency while at the same time dramatically reducing tail latency.",a5c030e1fbf8354227559e374ab573e9230efa72
Densifying Sparse Representations for Passage Retrieval by Representational Slicing,"[{'name': 'Sheng-Chieh Lin', 'dblp_profile': 'https://dblp.org/pid/61/10361.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2021,"Learned sparse and dense representations capture different successful approaches to text retrieval and the fusion of their results has proven to be more effective and robust. Prior work combines dense and sparse retrievers by fusing their model scores. As an alternative, this paper presents a simple approach to densifying sparse representations for text retrieval that does not involve any training. Our densified sparse representations (DSRs) are interpretable and can be easily combined with dense representations for end-to-end retrieval. We demonstrate that our approach can jointly learn sparse and dense representations within a single model and then combine them for dense retrieval. Experimental results suggest that combining our DSRs and dense representations yields a balanced tradeoff between effectiveness and efficiency.",b88d69b643b3a7d0872931aeed2cdf1876588e26
Improving Query Representations for Dense Retrieval with Pseudo Relevance Feedback: A Reproducibility Study,"[{'name': 'Hang Li', 'dblp_profile': 'https://dblp.org/pid/83/5560-9.html'}, {'name': 'Shengyao Zhuang', 'dblp_profile': 'https://dblp.org/pid/262/6236.html'}, {'name': 'Ahmed Mourad', 'dblp_profile': 'https://dblp.org/pid/121/4296.html'}, {'name': 'Xueguang Ma', 'dblp_profile': 'https://dblp.org/pid/44/9030.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Guido Zuccon', 'dblp_profile': 'https://dblp.org/pid/22/6562.html'}]",2021,,471dea6589d6f19e78db1f47fbc7cff0d9f1aab3
Sparsifying Sparse Representations for Passage Retrieval by Top-k Masking,"[{'name': 'Jheng-Hong Yang', 'dblp_profile': 'https://dblp.org/pid/227/0821.html'}, {'name': 'Xueguang Ma', 'dblp_profile': 'https://dblp.org/pid/44/9030.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2021,"Sparse lexical representation learning has demonstrated much progress in improving passage retrieval effectiveness in recent models such as DeepImpact, uniCOIL, and SPLADE. This paper describes a straightforward yet effective approach for sparsifying lexical representations for passage retrieval, building on SPLADE by introducing a top-$k$ masking scheme to control sparsity and a self-learning method to coax masked representations to mimic unmasked representations. A basic implementation of our model is competitive with more sophisticated approaches and achieves a good balance between effectiveness and efficiency. The simplicity of our methods opens the door for future explorations in lexical representation learning for passage retrieval.",f71ed8967b26226da15f81e99eb41f656467e148
Building community at distance: a datathon during COVID-19,"[{'name': 'Samantha Fritz', 'dblp_profile': 'https://dblp.org/pid/246/6800.html'}, {'name': 'Ian Milligan', 'dblp_profile': 'https://dblp.org/pid/181/0564.html'}, {'name': 'Nick Ruest', 'dblp_profile': 'https://dblp.org/pid/181/0664.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2020,,
Navigation-based candidate expansion and pretrained language models for citation recommendation,"[{'name': 'Rodrigo Frassetto Nogueira', 'dblp_profile': 'https://dblp.org/pid/175/1545.html'}, {'name': 'Zhiying Jiang', 'dblp_profile': 'https://dblp.org/pid/21/1662.html'}, {'name': 'Kyunghyun Cho', 'dblp_profile': 'https://dblp.org/pid/41/9736.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2020,,3d733e63d44bddd235a41e47cf0718ff5e70b8e1
The ubiquity of large graphs and surprising challenges of graph processing: extended survey,"[{'name': 'Siddhartha Sahu', 'dblp_profile': 'https://dblp.org/pid/199/6334.html'}, {'name': 'Amine Mhedhbi', 'dblp_profile': 'https://dblp.org/pid/206/6790.html'}, {'name': 'Semih Salihoglu', 'dblp_profile': 'https://dblp.org/pid/55/6560.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'M. Tamer Özsu', 'dblp_profile': 'https://dblp.org/pid/o/MTamerOzsu.html'}]",2020,,3fc098d403921f7d601549de134f0a3075e77363
DeeBERT: Dynamic Early Exiting for Accelerating BERT Inference,"[{'name': 'Ji Xin', 'dblp_profile': 'https://dblp.org/pid/218/7227.html'}, {'name': 'Raphael Tang', 'dblp_profile': 'https://dblp.org/pid/207/7684.html'}, {'name': 'Jaejun Lee', 'dblp_profile': 'https://dblp.org/pid/31/7077.html'}, {'name': 'Yaoliang Yu', 'dblp_profile': 'https://dblp.org/pid/90/4989.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2020,"Large-scale pre-trained language models such as BERT have brought significant improvements to NLP applications. However, they are also notorious for being slow in inference, which makes them difficult to deploy in real-time applications. We propose a simple but effective method, DeeBERT, to accelerate BERT inference. Our approach allows samples to exit earlier without passing through the entire model. Experiments show that DeeBERT is able to save up to ~40% inference time with minimal degradation in model quality. Further analyses show different behaviors in the BERT transformer layers and also reveal their redundancy. Our work provides new ideas to efficiently apply deep transformer-based models to downstream tasks. Code is available at https://github.com/castorini/DeeBERT.",90a1491ac32e732c93773354e4e665794ed4d490
Showing Your Work Doesn't Always Work,"[{'name': 'Raphael Tang', 'dblp_profile': 'https://dblp.org/pid/207/7684.html'}, {'name': 'Jaejun Lee', 'dblp_profile': 'https://dblp.org/pid/31/7077.html'}, {'name': 'Ji Xin', 'dblp_profile': 'https://dblp.org/pid/218/7227.html'}, {'name': 'Xinyu Liu', 'dblp_profile': 'https://dblp.org/pid/98/738.html'}, {'name': 'Yaoliang Yu', 'dblp_profile': 'https://dblp.org/pid/90/4989.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2020,,
"Two Birds, One Stone: A Simple, Unified Model for Text Generation from Structured and Unstructured Data","[{'name': 'Hamidreza Shahidi', 'dblp_profile': 'https://dblp.org/pid/249/5644.html'}, {'name': 'Ming Li', 'dblp_profile': 'https://dblp.org/pid/181/2821.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2020,"A number of researchers have recently questioned the necessity of increasingly complex neural network (NN) architectures. In particular, several recent papers have shown that simpler, properly tuned models are at least competitive across several NLP tasks. In this work, we show that this is also the case for text generation from structured and unstructured data. We consider neural table-to-text generation and neural question generation (NQG) tasks for text generation from structured and unstructured data, respectively. Table-to-text generation aims to generate a description based on a given table, and NQG is the task of generating a question from a given passage where the generated question can be answered by a certain sub-span of the passage using NN models. Experimental results demonstrate that a basic attention-based seq2seq model trained with the exponential moving average technique achieves the state of the art in both tasks. Code is available at https://github.com/h-shahidi/2birds-gen.",24cbc48bb0cb1c275fb88e50965dfe1af57fd784
Evaluating Pretrained Transformer Models for Citation Recommendation,"[{'name': 'Rodrigo Frassetto Nogueira', 'dblp_profile': 'https://dblp.org/pid/175/1545.html'}, {'name': 'Zhiying Jiang', 'dblp_profile': 'https://dblp.org/pid/21/1662.html'}, {'name': 'Kyunghyun Cho', 'dblp_profile': 'https://dblp.org/pid/41/9736.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2020,". Citation recommendation systems for the scientiﬁc literature, to help authors ﬁnd papers that should be cited, have the potential to speed up discoveries and uncover new routes for scientiﬁc exploration. We treat this task as a ranking problem, which we tackle with a two-stage approach: candidate generation followed by re-ranking. Within this framework, we adapt to the scientiﬁc domain a proven combination based on “bag of words” retrieval followed by re-scoring with a BERT model. We experimentally show the eﬀects of domain adaptation, both in terms of pretraining on in-domain data and exploiting in-domain vocabulary. In addition, we evaluate eleven pretrained transformer models and an-alyze some unexpected failure cases. On three diﬀerent collections from diﬀerent scientiﬁc disciplines, our models perform close to or at the state of the art in the citation recommendation task.",50fe89d2109f1f186e5e91aa8a7853d92a85daee
"We Could, but Should We?: Ethical Considerations for Providing Access to GeoCities and Other Historical Digital Collections","[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Ian Milligan', 'dblp_profile': 'https://dblp.org/pid/181/0564.html'}, {'name': 'Douglas W. Oard', 'dblp_profile': 'https://dblp.org/pid/o/DouglasWOard.html'}, {'name': 'Nick Ruest', 'dblp_profile': 'https://dblp.org/pid/181/0664.html'}, {'name': 'Katie Shilton', 'dblp_profile': 'https://dblp.org/pid/38/1450.html'}]",2020,"We live in an era in which the ways that we can make sense of our past are evolving as more artifacts from that past become digital. At the same time, the responsibilities of traditional gatekeepers who have negotiated the ethics of historical data collection and use, such as librarians and archivists, are increasingly being sidelined by the system builders who decide whether and how to provide access to historical digital collections, often without sufficient reflection on the ethical issues at hand. It is our aim to better prepare system builders to grapple with these issues. This paper focuses discussions around one such digital collection from the dawn of the web, asking what sorts of analyses can and should be conducted on archival copies of the GeoCities web hosting platform that dates to 1994.",79f14789a2cedb128f3bbc3f484927d30c97e156
Update Delivery Mechanisms for Prospective Information Needs: A Reproducibility Study,"[{'name': 'Royal Sequiera', 'dblp_profile': 'https://dblp.org/pid/180/3136.html'}, {'name': 'Luchen Tan', 'dblp_profile': 'https://dblp.org/pid/48/7704.html'}, {'name': 'Yinan Zhang', 'dblp_profile': 'https://dblp.org/pid/19/6790.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2020,"Real-time summarization systems monitor continuous streams of documents with the goal of delivering relevant, novel, and timely updates to users. These updates can either be sent to users' mobile devices as push notifications or be silently deposited in an inbox to be consumed - the important difference is whether the user is interrupted by the delivery. Previously, a two-year study examining user attention under these different mechanisms revealed interesting findings about users' information consumption behavior, but the conclusions were marred by a few methodological shortcomings. We present a reproducibility study that follows the same design as the original evaluation, but corrects its flaws. We find that most conclusions from the original study are confirmed, although there are some surprising differences as well. Overall, the magnitude of the observed effects are not as strong as in the original study.",fee8b4a4d59245d7d6cb1dc6b2853fee5324a701
Flexible IR Pipelines with Capreolus,"[{'name': 'Andrew Yates', 'dblp_profile': 'https://dblp.org/pid/49/7109.html'}, {'name': 'Kevin Martin Jose', 'dblp_profile': 'https://dblp.org/pid/139/9683.html'}, {'name': 'Xinyu Zhang', 'dblp_profile': 'https://dblp.org/pid/58/4582.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2020,"While a number of recent open-source toolkits for training and using neural information retrieval models have greatly simplified experiments with neural reranking methods, they essentially hard code a ""search-then-rerank'' experimental pipeline. These pipelines consist of an efficient first-stage ranking method, like BM25, followed by a neural reranking method. Deviations from this setup often require hacks; some improvements, like adding a second reranking step that uses a more expensive neural method, are infeasible without major code changes. In order to improve the flexibility of such toolkits, we propose implementing experimental pipelines as dependency graphs of functional ""IR primitives,'' which we call modules, that can be used and combined as needed. For example, a neural IR pipeline may rerank results from a Searcher module that efficiently retrieves results from an Index module that it depends on. In turn, the Index depends on a Collection to index, which is provided by the pipeline. This Searcher module is self-contained: the pipeline does not need to know about or interact with the Index of the Searcher, which is transparently shared among Searcher modules when possible (e.g., a BM25 and a QL Searcher might share the same Index). Similarly, a Reranker module might depend on a Trainer (e.g., Tensorflow), feature Extractor, Tokenizer, etc. In both cases, the pipeline needs to interact only with the Reranker or Searcher directly; the complexity of their dependencies is hidden and intelligently managed. We rewrite the Capreolus toolkit to take this approach and demonstrate its use. %in a series of code examples and experiments.",8ffa054a33c19812d78b29c411f0661bed1ed3ee
Designing Templates for Eliciting Commonsense Knowledge from Pretrained Sequence-to-Sequence Models,"[{'name': 'Jheng-Hong Yang', 'dblp_profile': 'https://dblp.org/pid/227/0821.html'}, {'name': 'Sheng-Chieh Lin', 'dblp_profile': 'https://dblp.org/pid/61/10361.html'}, {'name': 'Rodrigo Frassetto Nogueira', 'dblp_profile': 'https://dblp.org/pid/175/1545.html'}, {'name': 'Ming-Feng Tsai', 'dblp_profile': 'https://dblp.org/pid/16/3313.html'}, {'name': 'Chuan-Ju Wang', 'dblp_profile': 'https://dblp.org/pid/03/5904.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2020,"While internalized “implicit knowledge” in pretrained transformers has led to fruitful progress in many natural language understanding tasks, how to most effectively elicit such knowledge remains an open question. Based on the text-to-text transfer transformer (T5) model, this work explores a template-based approach to extract implicit knowledge for commonsense reasoning on multiple-choice (MC) question answering tasks. Experiments on three representative MC datasets show the surprisingly good performance of our simple template, coupled with a logit normalization technique for disambiguation. Furthermore, we verify that our proposed template can be easily extended to other MC tasks with contexts such as supporting facts in open-book question answering settings. Starting from the MC task, this work initiates further research to find generic natural language templates that can effectively leverage stored knowledge in pretrained models.",67e5e67ac9fcfb241984d791c1d211a434901639
From MAXSCORE to Block-Max Wand: The Story of How Lucene Significantly Improved Query Evaluation Performance,"[{'name': 'Adrien Grand', 'dblp_profile': 'https://dblp.org/pid/262/6484.html'}, {'name': 'Robert Muir', 'dblp_profile': 'https://dblp.org/pid/262/5973.html'}, {'name': 'Jim Ferenczi', 'dblp_profile': 'https://dblp.org/pid/262/6444.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2020,,7075a35256a595b1a4bc5a7ab02c82f570a28a76
Which BM25 Do You Mean? A Large-Scale Reproducibility Study of Scoring Variants,"[{'name': 'Chris Kamphuis', 'dblp_profile': 'https://dblp.org/pid/156/3395.html'}, {'name': 'Arjen P. de Vries', 'dblp_profile': 'https://dblp.org/pid/v/ArjenPdeVries.html'}, {'name': 'Leonid Boytsov', 'dblp_profile': 'https://dblp.org/pid/31/9869.html'}, {'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}]",2020,,58737fba500075136ee0f33f7801a5ac7f82ab68
"Reproducibility is a Process, Not an Achievement: The Replicability of IR Reproducibility Experiments","[{'name': 'Jimmy Lin', 'dblp_profile': 'https://dblp.org/pid/00/7739'}, {'name': 'Qian Zhang', 'dblp_profile': 'https://dblp.org/pid/04/2024.html'}]",2020,,d59a57a4603f4268d7fba3155b54517e4c5a7b69
