roster,name,year,dblp_profile_quality,category,review_requested,reason,inspection_scope,acm_fellow_profile,dblp_profile,google_scholar_profile,acm_citation,dblp_name,dblp_person_information,captured_publication_count,matching_scholar_titles,scholar_sample_count,evidence_titles,dblp_fetched_at,dblp_capture_sha256,dblp_capture_path,acm_fetched_at,reviewed_at,rejected_dblp_profile,previous_category,previous_reason,resolved_at,previous_quality
acm_fellows.csv,Marc Levoy,2007,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/levoy_2513653,https://dblp.org/pid/l/MarcLevoy,https://scholar.google.com/citations?user=gbVh3PEAAAAJ,For contributions to computer graphics.,Marc Levoy,"affiliation: Google Research, CA, USA affiliation: Stanford University, Computer Graphics Lab, CA, USA",79,18,20,Removing Reflections from RAW Photos. | Removing Reflections from RAW Photos. | Handheld multi-frame super-resolution. | Synthetic depth-of-field with a single-camera mobile phone. | The Frankencamera: an experimental platform for computational photography. | Combining Confocal Imaging and Descattering. | Computational imaging in the sciences. | Synthetic aperture confocal imaging. | Unwrapping and Visualizing Cuneiform Tablets. | The digital Michelangelo project: 3D scanning of large statues. | A Volumetric Method for Building Complex Models from Range Images. | Spreadsheets for images. | Efficient ray tracing of volume data. | Display of surfaces from volume data. | Synthetic texturing using digital filters. | A color animation system: based on the multiplane technique.,2026-09-17T22:01:59Z,4dbd909eebba86235475c32d8032117ba14c20fc51345ece7dd518ffaa3feaa2,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/6d75a03bc30ebd3906ed770eaeeb97f81274522773e567abb4abbe2e6d789d61-1789682519739643000.html,2026-09-13T18:12:33Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Martin Odersky,2007,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/odersky_3873304,https://dblp.org/pid/o/MartinOdersky,https://scholar.google.com/citations?user=LbRD9tEAAAAJ,For contributions to functional and object-oriented programming languages.,Martin Odersky,"affiliation: Swiss Federal Institute of Technology in Lausanne, Switzerland",159,15,20,"Language-Integrated Recursive Queries (Artifact). | Securing Agents With Tracked Capabilities. | Language-Integrated Recursive Queries. | Degrees of Separation: A Flexible Type System for Safe Concurrency. | Simplicitly: foundations and applications of implicit function types. | Efficient Lock-Free Work-Stealing Iterators for Data-Parallel Collections. | A flow-insensitive, modular effect system for purity. | FlowPools: A Lock-Free Deterministic Concurrent Dataflow Abstraction. | Language virtualization for heterogeneous parallel computing. | Compiler Construction, 16th International Conference, CC 2007, Held as Part of the Joint European Conferences on Theory and Practice of Software, ETAPS 2007, Braga, Portugal, March 26-30, 2007, Proceedings. | Colored local type inference. | Leftover curry and reheated Pizza: how functional programming nourishes software reuse. | Polymorphic Type Inference and Abstract Data Types. | A new approach to formal language definition and its application to Oberon. | MINOS: A New Approach to the Design of an Input/Output Library for Modula-2. | Einfache und effiziente inkrementelle Syntaxanalyse.",2026-09-17T22:02:07Z,f7a5df92fa9222ed884264afb3e56b74350b2432e13244f06f739ba96882f06b,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/5fc6a22a5cf45097085bd0a95ee898665a797cba8c49838b23404efad78c887f-1789682527855798000.html,2026-09-13T18:12:41Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Michael F. Cohen,2007,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Scholar-title corroboration plus individual review of lexical topic-screen candidates against ACM context.,https://awards.acm.org/award-recipients/cohen_3186095,https://dblp.org/pid/07/1994,https://scholar.google.com/citations?user=YAtwLpwAAAAJ,For contributions to computer graphics and computer vision.,Michael F. Cohen,"affiliation: Meta affiliation: University of Washington, USA",139,16,20,"Storybooth: Training-Free Multi-Subject Consistency for Improved Visual Storytelling. | Storybooth: Training-free Multi-Subject Consistency for Improved Visual Storytelling. | Virtual Avatar Movement Veracity and its Effect on Social Interaction in Virtual Reality. | Emptying, refurnishing, and relighting indoor spaces. | Lumigraph. | Pause-and-play: automatically linking screencast video tutorials with applications. | Creating map-based storyboards for browsing tour videos. | The Moment Camera. | An Iterative Optimization Approach for Unified Image Segmentation and Matting. | Video-Based Rendering. | Hardware Accelerated Horizon Mapping. | The Virtual Cinematographer: A Paradigm for Automatic Real-Time Camera Control and Directing. | Volume seeds: A volume exploration technique. | The back-buffer algorithm: An extension of the radiosity method to dynamic environments. | A radiosity method for non-diffuse environments. | The hemi-cube: a radiosity solution for complex environments.",2026-09-17T22:02:15Z,d03d94ec7f529a52ca29bbca4b1c1f183384662821061930890e09668cb6cba4,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/8e3c4bc64bac93707cfbdc983ef5bc86f1f041f90d8de4327d59dae0e189fbb7-1789682535539072000.html,2026-09-13T18:12:47Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Mitchell Wand,2007,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Scholar-title corroboration plus individual review of lexical topic-screen candidates against ACM context.,https://awards.acm.org/award-recipients/wand_1239896,https://dblp.org/pid/w/MitchellWand,https://scholar.google.com/citations?user=Y0E0lsgAAAAJ,For contributions to type theory and program analysis.,Mitchell Wand,"affiliation: Northeastern University, Boston, USA",106,17,20,Hygienic macro technology. | Contextual equivalence for a probabilistic language with continuous random variables and recursion. | Contextual Equivalence for a Probabilistic Language with Continuous Random Variables and Recursion. | A resource analysis of the pi-calculus. | Bisimulations for Untyped Imperative Objects. | Essentials of programming languages (2. ed.). | Constraint Systems for Useless Variable Elimination. | VLISP: A Verified Implementation of Scheme. | Type Reconstruction with Recursive Types and Atomic Subtyping. | Incorporating Static Analysis in a Combinator-Based Compiler. | Macro-by-Example: Deriving Syntactic Transformations from their Specifications. | A semantic prototyping system. | Final Algebra Semantics and Data Type Extensions. | On the recursive specification of data types. | An Unusual Application of Program-Proving. | A Concrete Approach to Abstract Recursion Definitions.,2026-09-17T22:02:22Z,0cb2e55711224830160f357b444c35edfa43d1449f749f37ca1d1554736390db,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/2a74095175c52f01b91d5be2555375b18a00032ef0fd24cbcb0e0b4dc31ef9dd-1789682542557313000.html,2026-09-13T18:12:55Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Monica Lam,2007,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/lam_3416419,https://dblp.org/pid/l/MonicaSLam,https://scholar.google.com/citations?user=4hS0jZ8AAAAJ,For contributions to compilers and program analysis.,Monica S. Lam,"affiliation: Stanford University, USA",196,17,20,DataSTORM: Deep Research on Large-Scale Databases using Exploratory Data Analysis and Data Storytelling. | Scalable High-Recall Constraint-Satisfaction-Based Information Retrieval for Clinical Trials Matching. | Contexts are Never Long Enough: Structured Reasoning for Scalable Question Answering over Long Document Sets. | AMMA: Adaptive Multimodal Assistants Through Automated State Tracking and User Model-Directed Guidance Planning. | X-RiSAWOZ: High-Quality End-to-End Multilingual Dialogue Datasets and Few-shot Agents. | Soteria: A Provably Compliant User Right Manager Using a Novel Two-Layer Blockchain Technology. | Historical Research Using Email Archives. | Towards software-friendly networks. | Cloning-based context-sensitive pointer alias analysis using binary decision diagrams. | An affine partitioning algorithm to maximize parallelism and minimize communication. | Effectiveness of data dependence analysis. | Global Optimizations for Parallelism and Locality on Scalable Parallel Machines. | A data locality optimizing algorithm (with retrospective). | A Transformational Model of VLSI Systolic Design. | Warp as a machine for low-level vision. | Wafer-scale integration and two-level pipelined implementations of systolic arrays.,2026-09-17T22:02:30Z,198a098214ece2bcc789c222716880bc3690e44c26a99827c31ff312629d6543,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/440b3db27c5a236ee95da09ebb046c4eee507c2359f7f608aa92f0c6b986458c-1789682550564790000.html,2026-09-13T18:13:01Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Philip Wadler,2007,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Scholar-title corroboration plus individual review of lexical topic-screen candidates against ACM context.,https://awards.acm.org/award-recipients/wadler_3048733,https://dblp.org/pid/w/PhilipWadler,https://scholar.google.com/citations?user=Iz-3VFQAAAAJ,For contributions to the theory of programming languages.,Philip Wadler,"affiliation: University of Edinburgh, Scotland, UK",180,18,20,"Welterweight Go: Boxing, Structural Subtyping, and Generics. | From Lambda to Ledger: An Architectural Comparison of Plinth and Plutarch. | Welterweight Go: Boxing, Structural Subtyping, and Generics (Extended Version). | Leibniz equality is isomorphic to Martin-Löf identity, parametrically. | Programming Language Foundations in Agda. | Mixing Metaphors: Actors as Channels and Channels as Actors. | SIGPLAN chair's report. | Comprehensive comprehensions. | Practical Aspects of Declarative Languages, 5th International Symposium, PADL 2003, New Orleans, LA, USA, January 13-14, 2003, Proceedings. | How Enterprises Use Functional Languages, and Why They Don't. | Type Classes in Haskell. | Einführung in die funktionale Programmierung. | Theorems for Free! | Applicative style programming, program transformation, and list operators. | Experience with an Applicative String Processing Language. | Analysis of an Algorithm for Real Time Garbage Collection.",2026-09-17T22:02:38Z,c31039fe051592c113e9a1711c57e3211d2411cef76de36e3a65de592385c052,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/67155ec3c492a4127ae6849bc623980600ee87c1d31171fe433b85aba7c8f628-1789682558472830000.html,2026-09-13T18:13:09Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Rajeev Alur,2007,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/alur_3671617,https://dblp.org/pid/a/RAlur,https://scholar.google.com/citations?user=ZvLa1RIAAAAJ,For contributions to the specification and verification of reactive and hybrid systems.,Rajeev Alur,"affiliation: University of Pennsylvania, Philadelphia, PA, USA award (2024): Knuth Prize",367,19,20,Specification-Guided Reinforcement Learning. | CAMEL: An ECG Language Model for Forecasting Cardiac Events. | Do We Need Frontier Models to Verify Mathematical Proofs? | Stability Guarantees for Feature Attributions with Multiplicative Smoothing. | Session-layer Attack Traffic Classification by Program Synthesis. | An Introduction to the StreamQRE Language. | Transducer-Based Algorithmic Verification of Retransmission Protocols over Noisy Channels. | Active Learning of Plans for Safety and Reachability Goals With Partial Observability. | Instrumenting C Programs with Nested Word Monitors. | Optimal paths in weighted timed automata. | Introduction. | Formal Modeling and Analysis of Hybrid Systems: A Case Study in Multi-robot Coordination. | The Algorithmic Analysis of Hybrid Systems. | Real-time Logics: Complexity and Expressiveness. | Model-Checking for Real-Time Systems. | A Really Temporal Logic.,2026-09-17T22:02:50Z,7564692a2e769e17949d4a61bb6d5b1578a0bc7d3dfaad2bd39e9836370db40c,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/b697b09f5146102ad72e8e189232fd4d505c3f25897968a5555e0f1d3d092c9e-1789682570378994000.html,2026-09-13T18:13:17Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Rajeev Motwani,2007,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/motwani_4305223,https://dblp.org/pid/m/RajeevMotwani,,For contributions to algorithms and complexity theory.,Rajeev Motwani 0001,"affiliation: Stanford University, Computer Science Department award (2001): Gödel Prize",211,0,0,"Asymptotic Polynomial Time Approximation Schemes. | The Sliding-Window Computation Model and Results. | STREAM: The Stanford Data Stream Management System. | Introduction to automata theory, languages, and computation, 3rd Edition. | Towards Robustness in Query Auditing. | Operator scheduling in data stream systems. | Maintaining variance and k-medians over data stream windows. | Introduction to automata theory, languages, and computation, 2nd Edition. | Complexity Measures for Assembly Sequences. | Approximate Graph Coloring by Semidefinite Programming. | Infering Structure in Semistructured Data. | On Certificates and Lookahead in Dynamic Graph Problems. | Derandomization through approximation: an NC algorithm for minimum cuts. | Covering Orthogonal Polygons with Star Polygons: The Perfect Graph Approach. | Constructive Results from Graph Minors: Linkless Embeddings. | Deferred Data Structuring: Query-Driven Preprocessing for Geometric Search Problems.",2026-09-17T22:02:59Z,abfe5ee9e623592b2345fec27f590edb13f5710b536c9f69bf03e55312ba40bf,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/9de3a77e39bcd2f29ff6854c9b4391921d1e8c9d9351f3e737db64a0978f7176-1789682579262300000.html,2026-09-13T18:13:24Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Randy Pausch,2007,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/pausch_3279411,https://dblp.org/pid/p/RandyFPausch,,For contributions to the use of programming environments in education and entertainment.,Randy F. Pausch,award: Presidential Young Investigator Award,82,0,0,Alice: a dying man's passion. | Carnegie Mellon's entertainment technology center: combining the left and right brain. | Using storytelling to motivate programming. | Lessons Learned from Designing a Programming System to Support Middle School Girls Creating Animated Stories. | Objects: visualization of behavior and state. | Pre-emptive shadows: eliminating the blinding light from projectors. | Entertainment Technology Center. | The Interdisciplinary Challenge of Building Virtual Worlds. | Usability Analysis of 3D Rotation Techniques. | Performing work within virtual environments (panel session). | Alice: a rapid prototyping system for building virtual environments. | Platform Independent User Interface Builders: Where are we headed? | Virtual reality on five dollars a day. | High Performance Distributed Transaction Processing in a General Purpose Computing Environment. | Distributed Transactions for Reliable Systems. | Descartes: A programming-language approach to interactive display interfaces.,2026-09-17T22:03:06Z,7b1ee46f9a8701eed1f1b18a0ac045bbd81137f868167fbcbd410dab3755ef4d,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/463ddc5884638a70f0285ef69b3e2a241e18b7664bcabf4c05eb788ef0bd0a4d-1789682586551911000.html,2026-09-13T18:13:31Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Richard Hull,2007,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/hull_1920347,https://dblp.org/pid/h/RichardHull,https://scholar.google.com/citations?user=Yd6uJAgAAAAJ,For contributions to data semantics and web services.,Richard Hull 0001,"affiliation (former): IBM T. J. Watson Research Center, Yorktown Heights, NY, USA affiliation (former): Bell Labs/Lucent Technologies, Inc., Murray Hill, NJ, USA affiliation (former): INRIA, France affiliation (former): University of Colorado, Boulder, CO, USA affiliation (former): University of Southern California, Los Angeles, CA, USA",195,19,20,"Conceptual modeling to advance agrifood cybersecurity ontologies. | Auto-Generation of Domain-Specific Systems: Cloud-Hosted DevOps for Business Users. | Reasoning About Property Preservation in Adaptive Case Management. | Rethinking BPM in a Cognitive World: Transforming How We Learn and Perform Business Processes. | Analytics Process Management: A New Challenge for the BPM Community. | Automatic Verification of Data-Centric Business Processes. | Keynote 2 - Unleashing Shared-Experience Communications in a Mobile World. | Web Services Composition: A Story of Models, Automata, and Logics. | Web Services, E-Business, and the Semantic Web, CAiSE 2002 International Workshop, WES 2002, Toronto, Canada, May 27-28, 2002, Revised Papers. | A Framework for Implementing Hypothetical Queries. | Local Ambiguity and Derived Data Update. | Current Directions in Database Programming Languages. | Restructuring of Complex Objects and Office Forms. | Characterization for Functional Dependency and Boyce-Codd Normal Form Databases. | Ordered Attribute Domains in the Relational Model. | Acyclic Join Dependency and Database Projections.",2026-09-17T22:03:13Z,40b1ae14cdf376d0ba3869131b938ff150c330ac690679d4826095c44d245eed,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/426c52b6c2cf8bbc2a00e86fe4f5d9a912b6b25d08b9290a266064a57aa20b85-1789682593725628000.html,2026-09-13T18:13:38Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Rodney Downey,2007,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Scholar-title corroboration plus individual review of lexical topic-screen candidates against ACM context.,https://awards.acm.org/award-recipients/downey_4371977,https://dblp.org/pid/d/RodneyGDowney,https://scholar.google.com/citations?user=9xo0qlMAAAAJ,For contributions to computability and complexity theory.,Rodney G. Downey,"affiliation: Victoria University of Wellington, New Zealand",240,14,20,"Computable Structure Theory - In cooperation with the Association Computability in Europe. | The geometry of computable Banach spaces. | On quasi-reducibility for c.e. sets Part I. The structure of the Q -degrees and the sQ -degrees. | Categorical linearly ordered structures. | Logic and Computational Complexity (NII Shonan Meeting 2017-13). | The Birth and Early Years of Parameterized Complexity. | Theory of Computing 2009, Fifteenth Computing: The Australasian Theory Symposium, CATS 2009, Wellington, New Zealand, January 2009. | Every 1-generic computes a properly 1-generic. | Online Problems, Pathwidth, and Persistence. | On computing graph minor obstruction sets. | Descriptive complexity and the W hierarchy. | On the Cantor-Bendixon Rank of Recursively Enumerable Sets. | On Hyper-Torre Isols. | Some Remarks on a Theorem of Iraj Kalantari Concerning convexity and Recursion Theory. | A Note on Decompositions of Recursively Enumerable Subspaces. | On a Question of a. Retzlaff.",2026-09-17T22:03:21Z,620a0f9e43805dab6dd44a483095ddfa961dab6ee3a64256993b32fcf2f24429,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/2e436dc4c25a4b921bc024cf7919bfab4a9bb05a4bccacc0b83238c80e512d39-1789682601487225000.html,2026-09-13T18:13:45Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Tao Jiang,2007,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Scholar-title corroboration plus individual review of lexical topic-screen candidates against ACM context.,https://awards.acm.org/award-recipients/jiang_3376910,https://dblp.org/pid/j/TaoJiang-1,https://scholar.google.com/citations?user=XUhsCZwAAAAJ,For contributions to computational biology and computational complexity.,Tao Jiang 0001,"affiliation: University of California, Riverside, Department of Computer Science and Engineering, CA, USA",274,15,20,SHICEDO: single-cell Hi-C data enhancement with reduced over-smoothing. | DeepRCI: predicting RNA-chromatin interactions via deep learning with multi-omics data. | Truly Unsupervised Image-to-Image Translation with Contrastive Representation Learning. | TITER: predicting translation initiation sites by deep learning. | A Probabilistic Approach to Accurate Abundance-Based Binning of Metagenomic Reads. | Efficient Algorithms for Reconstructing Zero-Recombinant Haplotypes on a Pedigree Based on Fast Elimination of Redundant Linear Equations. | A network flow approach to the Minimum Common Integer Partition Problem. | The longest common subsequence problem for arc-annotated sequences. | Identifying transcription factor binding sites through Markov chain optimization. | Aligning DNA Sequences to Minimize the Change in Protein. | On the complexity and approximation of syntenic distance. | Some MAX SNP-Hard Results Concerning Unordered Labeled Trees. | Some Classes of Languages in NC¹. | Learning Regular Languages From Counterexamples. | On One-Way Cellular Arrays. | On the Computing Power of One-Way Cellular Arrays.,2026-09-17T22:03:27Z,9b79bded6bdab136322a551571f67ca7b728a1c46a567b8b9b5015299b081e55,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/13227aea38aaf0b3c31f8c28c88eca8ca8588423902ab98fe0afd4306fb135da-1789682608074827000.html,2026-09-13T18:13:52Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Utpal Banerjee,2007,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/banerjee_1882547,https://dblp.org/pid/78/4723,,For contributions to the mathematical foundations of optimizing parallelizing compilers.,Utpal Banerjee,,48,0,0,"ACM International Conference on Supercomputing 25th Anniversary Volume. | International Conference on Supercomputing, ICS'12, Venice, Italy, June 25-29, 2012. | Mathematical foundation of trace scheduling. | Loop Nest Parallelization. | Efficient Scheduling of Nested Parallel Loops on Multi-Core Systems. | Tight analysis of the performance potential of thread speculation using spec CPU 2006. | A theory of data race detection. | Guest Editor's Introduction. | Bidirectional Scheduling: A New Global Code Scheduling Approach. | Integer Loop Code Generation for VLIW. | Editor's introduction. | Languages and Compilers for Parallel Computing, 5th International Workshop, New Haven, Connecticut, USA, August 3-5, 1992, Proceedings. | Processor Allocation for Horizontal and Vertical Parallelism and Related Speedup Bounds. | Fast Execution of Loops with IF Statements. | Fast Execution of Loops With IF Statements. | Time and Parallel Processor Bounds for Fortran-Like Loops.",2026-09-17T22:03:35Z,8f6d374cb40640996420580ec61fcdc8d6c7844afe1f19105f6fb9730bc7713b,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/00ca22adff88bbc8dba938922c8dcccdd593aafac387ecf48e0a603431e0378d-1789682615761006000.html,2026-09-13T18:13:59Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Viktor Prasanna,2007,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Prior ACM-grounded identity/publication review plus automated DBLP metadata and title corroboration.,https://awards.acm.org/award-recipients/prasanna_5198114,https://dblp.org/pid/p/ViktorKPrasanna,https://scholar.google.com/citations?user=4FQXSP8AAAAJ,"For contributions to parallel, distributed and reconfigurable computing.",Viktor Prasanna 0001,"affiliation: University of Southern California, Los Angeles, USA award (2015): W. Wallace McDowell Award",984,19,20,"Accelerating MTTKRP for sparse tensor decomposition on GPUs. | Net2Tab: Tabularizing neural networks with applications to data prefetching. | Adversarial Training in Low-Label Regimes With Margin-Based Interpolation. | VisionAGILE: A Versatile Domain-Specific Accelerator for Computer Vision Tasks. | Introduction to Special Issue on FPGAs in Data Centers, Part II. | Towards High Performance, Portability, and Productivity: Lightweight Augmented Neural Networks for Performance Prediction. | Accelerating low rank matrix completion on FPGA. | Extracting discriminative shapelets from heterogeneous sensor data. | StrideBV: Single chip 400G+ packet classification. | 16th International Conference on High Performance Computing, HiPC 2009, December 16-19, 2009, Kochi, India, Proceedings. | Energy-Balanced Task Allocation for Collaborative Processing in Wireless Sensor Networks. | A Distributed Algorithm for Waking-up in Heterogeneous Sensor Networks. | Synthesis of VLSI architectures for tree-structured image coding. | Array Processor with Multiple Broadcasting. | Information Transfer in Distributed Computing with Applications to VLSI. | Information Transfer under Different Sets of Protocols.",2026-09-17T22:03:43Z,1bc4f6fcb6c04a80001e9cd741517ba96041e7f75252d04a25ffa155c8c62b8d,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/fdc4450f8d5fcd3cd39379928a5a0775b74f12d53ea65368da2e91171349299f-1789682624048460000.html,2026-09-13T18:14:05Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Alan Newell,2006,N,identity_mismatch,Y,"Alan C. Newell has a phase-diffusion mathematics paper, rather than Alan Newell's accessibility and assistive computing.",Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata. Curated profile-level decision and retained rationale.,https://awards.acm.org/award-recipients/newell_CL65900,https://dblp.org/pid/132/1811,,For contributions to computer-based systems for people with disabilities.,Alan C. Newell,,1,0,0,The Geometry of the Phase Diffusion Equation.,2026-09-17T22:03:51Z,6ea9dbe1d80e63ad671746392da24fc5a99b8ad5bde915c3538b7db480f3d121,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/57efcb87e2dd237de6fa8f217d82d32e6a725af8ac520e16bf131dda63ec354f-1789682631435751000.html,2026-09-13T18:14:12Z,2026-09-17T21:50:15.757532-04:00,,,,,
acm_fellows.csv,Albert G Greenberg,2006,Y,reasonable_profile,N,The reviewed identity and publication evidence is consistent with the ACM-recognized research or service; no substantial conflict or obvious incompleteness was established.,Individual comparison of ACM context and newest/middle/oldest DBLP titles; flagged cases additionally inspected across the bibliography and metadata.,https://awards.acm.org/award-recipients/greenberg_3415148,https://dblp.org/pid/g/AlbertGGreenberg,,For contributions to Internet measurement and engineering.,Albert G. Greenberg,affiliation: Microsoft award (2015): SIGCOMM Award,124,0,0,"Uber's Failover Architecture: Reconciling Reliability and Efficiency in Hyperscale Microservice Infrastructure. | Empowering Azure Storage with RDMA. | Reflections on a clean slate 4D approach to network control and management. | VL2: a scalable and flexible data center network. | WebProphet: Automating Performance Prediction for Web Services. | Proceedings of the Eleventh International Joint Conference on Measurement and Modeling of Computer Systems, SIGMETRICS/Performance 2009, Seattle, WA, USA, June 15-19, 2009. | Configuration Management at Massive Scale: System Design and Experience. | Structure preserving anonymization of router configuration data. | Deriving traffic demands for operational IP networks: methodology and experience. | Scalable Architectures for Integrated Traffic Shaping and Link Scheduling in High-Speed ATM Switches. | Massively Parallel Algorithms for Trace-Driven Cache Simulations. | Massively Parallel Algorithms for Network Partition Functions. | A Lower Bound for Probabilistic Algorithms for Finite State Machines. | Efficient Parallel Algorithms for Linear Recurrence Computation. | On computing weak transitive closure on O(log N) expected random parallel time. | On the Time Complexity of Broadcast Communication Schemes (Preliminary Version).",2026-09-17T22:03:58Z,3fa445860e0229391e966cf49d3057e9685731bc925277a82b0c6f336d5a593e,bigcows-crawler/.cache/dblp-refresh-2026-09-17-132635/safari/captures/32ca960959458917483419c191773533fb3efc2d7ceba0c498ded34becfddf06-1789682638307595000.html,2026-09-13T18:14:18Z,2026-09-17T21:50:15.757532-04:00,,,,,
