title,authors,year,abstract,ss_id
Dynamic Routing Between Capsules,"[{'name': 'Sara Sabour', 'dblp_profile': 'https://dblp.org/pid/172/1315.html'}, {'name': 'Nicholas Frosst', 'dblp_profile': 'https://dblp.org/pid/207/8270.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2017,"A capsule is a group of neurons whose activity vector represents the instantiation parameters of a specific type of entity such as an object or an object part. We use the length of the activity vector to represent the probability that the entity exists and its orientation to represent the instantiation parameters. Active capsules at one level make predictions, via transformation matrices, for the instantiation parameters of higher-level capsules. When multiple predictions agree, a higher level capsule becomes active. We show that a discrimininatively trained, multi-layer capsule system achieves state-of-the-art performance on MNIST and is considerably better than a convolutional net at recognizing highly overlapping digits. To achieve these results we use an iterative routing-by-agreement mechanism: A lower-level capsule prefers to send its output to higher level capsules whose activity vectors have a big scalar product with the prediction coming from the lower-level capsule.",c4c06578f4870e4b126e6837907929f3c900b99f
Boltzmann Machines,"[{'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2017,,4fba57584addebdcdb259816f144088361b0ca7a
Deep Belief Nets,"[{'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2017,,7da2fef4667cb2dcb2efb48bdab3a2e2d7870d1c
Outrageously Large Neural Networks: The Sparsely-Gated Mixture-of-Experts Layer,"[{'name': 'Noam Shazeer', 'dblp_profile': 'https://dblp.org/pid/15/8264.html'}, {'name': 'Azalia Mirhoseini', 'dblp_profile': 'https://dblp.org/pid/18/8314.html'}, {'name': 'Krzysztof Maziarz', 'dblp_profile': 'https://dblp.org/pid/194/2971.html'}, {'name': 'Andy Davis', 'dblp_profile': 'https://dblp.org/pid/60/920.html'}, {'name': 'Quoc V. Le', 'dblp_profile': 'https://dblp.org/pid/29/6166.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Jeff Dean', 'dblp_profile': 'https://dblp.org/pid/d/JeffreyDean.html'}]",2017,"The capacity of a neural network to absorb information is limited by its number of parameters. Conditional computation, where parts of the network are active on a per-example basis, has been proposed in theory as a way of dramatically increasing model capacity without a proportional increase in computation. In practice, however, there are significant algorithmic and performance challenges. In this work, we address these challenges and finally realize the promise of conditional computation, achieving greater than 1000x improvements in model capacity with only minor losses in computational efficiency on modern GPU clusters. We introduce a Sparsely-Gated Mixture-of-Experts layer (MoE), consisting of up to thousands of feed-forward sub-networks. A trainable gating network determines a sparse combination of these experts to use for each example. We apply the MoE to the tasks of language modeling and machine translation, where model capacity is critical for absorbing the vast quantities of knowledge available in the training corpora. We present model architectures in which a MoE with up to 137 billion parameters is applied convolutionally between stacked LSTM layers. On large language modeling and machine translation benchmarks, these models achieve significantly better results than state-of-the-art at lower computational cost.",510e26733aaff585d65701b9f1be7ca9d5afc586
Regularizing Neural Networks by Penalizing Confident Output Distributions,"[{'name': 'Gabriel Pereyra', 'dblp_profile': 'https://dblp.org/pid/170/0034.html'}, {'name': 'George Tucker', 'dblp_profile': 'https://dblp.org/pid/135/5748.html'}, {'name': 'Jan Chorowski', 'dblp_profile': 'https://dblp.org/pid/02/9737.html'}, {'name': 'Lukasz Kaiser', 'dblp_profile': 'https://dblp.org/pid/39/1762.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2017,"We systematically explore regularizing neural networks by penalizing low entropy output distributions. We show that penalizing low entropy output distributions, which has been shown to improve exploration in reinforcement learning, acts as a strong regularizer in supervised learning. Furthermore, we connect a maximum entropy based confidence penalty to label smoothing through the direction of the KL divergence. We exhaustively evaluate the proposed confidence penalty and label smoothing on 6 common benchmarks: image classification (MNIST and Cifar-10), language modeling (Penn Treebank), machine translation (WMT'14 English-to-German), and speech recognition (TIMIT and WSJ). We find that both label smoothing and the confidence penalty improve state-of-the-art models across benchmarks without modifying existing hyperparameters, suggesting the wide applicability of these regularizers.",6ce1922802169f757bbafc6e087cc274a867c763
Who Said What: Modeling Individual Labelers Improves Classification,"[{'name': 'Melody Y. Guan', 'dblp_profile': 'https://dblp.org/pid/198/0982.html'}, {'name': 'Varun Gulshan', 'dblp_profile': 'https://dblp.org/pid/02/8654.html'}, {'name': 'Andrew M. Dai', 'dblp_profile': 'https://dblp.org/pid/59/9736.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2017,"
 
 Data are often labeled by many different experts with each expert only labeling a small fraction of the data and each data point being labeled by several experts. This reduces the workload on individual experts and also gives a better estimate of the unobserved ground truth. When experts disagree, the standard approaches are to treat the majority opinion as the correct label or to model the correct label as a distribution. These approaches, however, do not make any use of potentially valuable information about which expert produced which label. To make use of this extra information, we propose modeling the experts individually and then learning averaging weights for combining them, possibly in sample-specific ways. This allows us to give more weight to more reliable experts and take advantage of the unique strengths of individual experts at classifying certain types of data. Here we show that our approach leads to improvements in computer-aided diagnosis of diabetic retinopathy. We also show that our method performs better than competing algorithms by Welinder and Perona (2010); Mnih and Hinton (2012). Our work offers an innovative approach for dealing with the myriad real-world settings that use expert opinions to define labels for training.
 
",14898d3fad28202dd4330165bf6ccef4f3b01d45
Dynamic Routing Between Capsules,"[{'name': 'Sara Sabour', 'dblp_profile': 'https://dblp.org/pid/172/1315.html'}, {'name': 'Nicholas Frosst', 'dblp_profile': 'https://dblp.org/pid/207/8270.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2017,"A capsule is a group of neurons whose activity vector represents the instantiation parameters of a specific type of entity such as an object or an object part. We use the length of the activity vector to represent the probability that the entity exists and its orientation to represent the instantiation parameters. Active capsules at one level make predictions, via transformation matrices, for the instantiation parameters of higher-level capsules. When multiple predictions agree, a higher level capsule becomes active. We show that a discrimininatively trained, multi-layer capsule system achieves state-of-the-art performance on MNIST and is considerably better than a convolutional net at recognizing highly overlapping digits. To achieve these results we use an iterative routing-by-agreement mechanism: A lower-level capsule prefers to send its output to higher level capsules whose activity vectors have a big scalar product with the prediction coming from the lower-level capsule.",c4c06578f4870e4b126e6837907929f3c900b99f
Distilling a Neural Network Into a Soft Decision Tree,"[{'name': 'Nicholas Frosst', 'dblp_profile': 'https://dblp.org/pid/207/8270.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2017,"Deep neural networks have proved to be a very effective way to perform classification tasks. They excel when the input data is high dimensional, the relationship between the input and the output is complicated, and the number of labeled training examples is large. But it is hard to explain why a learned network makes a particular classification decision on a particular test case. This is due to their reliance on distributed hierarchical representations. If we could take the knowledge acquired by the neural net and express the same knowledge in a model that relies on hierarchical decisions instead, explaining a particular decision would be much easier. We describe a way of using a trained neural net to create a type of soft decision tree that generalizes better than one learned directly from the training data.",bbfa39ebb84d40a5e8152546213510bc597dea4d
"Attend, Infer, Repeat: Fast Scene Understanding with Generative Models","[{'name': 'S. M. Ali Eslami', 'dblp_profile': 'https://dblp.org/pid/117/4847.html'}, {'name': 'Nicolas Heess', 'dblp_profile': 'https://dblp.org/pid/76/9181.html'}, {'name': 'Theophane Weber', 'dblp_profile': 'https://dblp.org/pid/17/7225.html'}, {'name': 'Yuval Tassa', 'dblp_profile': 'https://dblp.org/pid/20/4415.html'}, {'name': 'David Szepesvari', 'dblp_profile': 'https://dblp.org/pid/191/6739.html'}, {'name': 'Koray Kavukcuoglu', 'dblp_profile': 'https://dblp.org/pid/92/5497.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2016,"We present a framework for efficient inference in structured image models that explicitly reason about objects. We achieve this by performing probabilistic inference using a recurrent neural network that attends to scene elements and processes them one at a time. Crucially, the model itself learns to choose the appropriate number of inference steps. We use this scheme to learn to perform inference in partially specified 2D models (variable-sized variational auto-encoders) and fully specified 3D models (probabilistic renderers). We show that such models learn to identify multiple objects - counting, locating and classifying the elements of a scene - without any supervision, e.g., decomposing 3D images with various numbers of objects in a single forward pass of a neural network. We further show that the networks produce accurate inferences when compared to supervised counterparts, and that their structure leads to improved generalization.",2b5f51588f1c4cdca0865de20c1e2e1ff3570fd1
Using Fast Weights to Attend to the Recent Past,"[{'name': 'Jimmy Ba', 'dblp_profile': 'https://dblp.org/pid/78/9117.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Volodymyr Mnih', 'dblp_profile': 'https://dblp.org/pid/04/1930.html'}, {'name': 'Joel Z. Leibo', 'dblp_profile': 'https://dblp.org/pid/33/11107.html'}, {'name': 'Catalin Ionescu', 'dblp_profile': 'https://dblp.org/pid/38/8484.html'}]",2016,"Until recently, research on artificial neural networks was largely restricted to systems with only two types of variable: Neural activities that represent the current or recent input and weights that learn to capture regularities among inputs, outputs and payoffs. There is no good reason for this restriction. Synapses have dynamics at many different time-scales and this suggests that artificial neural networks might benefit from variables that change slower than activities but much faster than the standard weights. These ``fast weights'' can be used to store temporary memories of the recent past and they provide a neurally plausible way of implementing the type of attention to the past that has recently proven helpful in sequence-to-sequence models. By using fast weights we can avoid the need to store copies of neural activity patterns.",c91ae35dbcb6d479580ecd235eabf98374acdb55
"Attend, Infer, Repeat: Fast Scene Understanding with Generative Models","[{'name': 'S. M. Ali Eslami', 'dblp_profile': 'https://dblp.org/pid/117/4847.html'}, {'name': 'Nicolas Heess', 'dblp_profile': 'https://dblp.org/pid/76/9181.html'}, {'name': 'Theophane Weber', 'dblp_profile': 'https://dblp.org/pid/17/7225.html'}, {'name': 'Yuval Tassa', 'dblp_profile': 'https://dblp.org/pid/20/4415.html'}, {'name': 'Koray Kavukcuoglu', 'dblp_profile': 'https://dblp.org/pid/92/5497.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2016,"We present a framework for efficient inference in structured image models that explicitly reason about objects. We achieve this by performing probabilistic inference using a recurrent neural network that attends to scene elements and processes them one at a time. Crucially, the model itself learns to choose the appropriate number of inference steps. We use this scheme to learn to perform inference in partially specified 2D models (variable-sized variational auto-encoders) and fully specified 3D models (probabilistic renderers). We show that such models learn to identify multiple objects - counting, locating and classifying the elements of a scene - without any supervision, e.g., decomposing 3D images with various numbers of objects in a single forward pass of a neural network. We further show that the networks produce accurate inferences when compared to supervised counterparts, and that their structure leads to improved generalization.",2b5f51588f1c4cdca0865de20c1e2e1ff3570fd1
Layer Normalization,"[{'name': 'Lei Jimmy Ba', 'dblp_profile': 'https://dblp.org/pid/78/9117.html'}, {'name': 'Jamie Ryan Kiros', 'dblp_profile': 'https://dblp.org/pid/222/9495.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2016,"Training state-of-the-art, deep neural networks is computationally expensive. One way to reduce the training time is to normalize the activities of the neurons. A recently introduced technique called batch normalization uses the distribution of the summed input to a neuron over a mini-batch of training cases to compute a mean and variance which are then used to normalize the summed input to that neuron on each training case. This significantly reduces the training time in feed-forward neural networks. However, the effect of batch normalization is dependent on the mini-batch size and it is not obvious how to apply it to recurrent neural networks. In this paper, we transpose batch normalization into layer normalization by computing the mean and variance used for normalization from all of the summed inputs to the neurons in a layer on a single training case. Like batch normalization, we also give each neuron its own adaptive bias and gain which are applied after the normalization but before the non-linearity. Unlike batch normalization, layer normalization performs exactly the same computation at training and test times. It is also straightforward to apply to recurrent neural networks by computing the normalization statistics separately at each time step. Layer normalization is very effective at stabilizing the hidden state dynamics in recurrent networks. Empirically, we show that layer normalization can substantially reduce the training time compared with previously published techniques.",97fb4e3d45bb098e27e0071448b6152217bd35a5
Using Fast Weights to Attend to the Recent Past,"[{'name': 'Jimmy Ba', 'dblp_profile': 'https://dblp.org/pid/78/9117.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Volodymyr Mnih', 'dblp_profile': 'https://dblp.org/pid/04/1930.html'}, {'name': 'Joel Z. Leibo', 'dblp_profile': 'https://dblp.org/pid/33/11107.html'}, {'name': 'Catalin Ionescu', 'dblp_profile': 'https://dblp.org/pid/38/8484.html'}]",2016,"Until recently, research on artificial neural networks was largely restricted to systems with only two types of variable: Neural activities that represent the current or recent input and weights that learn to capture regularities among inputs, outputs and payoffs. There is no good reason for this restriction. Synapses have dynamics at many different time-scales and this suggests that artificial neural networks might benefit from variables that change slower than activities but much faster than the standard weights. These ``fast weights'' can be used to store temporary memories of the recent past and they provide a neurally plausible way of implementing the type of attention to the past that has recently proven helpful in sequence-to-sequence models. By using fast weights we can avoid the need to store copies of neural activity patterns.",c91ae35dbcb6d479580ecd235eabf98374acdb55
Guest Editorial: Deep Learning,"[{'name': ""Marc'Aurelio Ranzato"", 'dblp_profile': 'https://dblp.org/pid/28/1732.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Yann LeCun', 'dblp_profile': 'https://dblp.org/pid/l/YannLeCun.html'}]",2015,,4b4a5f62b93812150d2a5f0b69daa35fbdb57fa9
Deep learning,"[{'name': 'Yann LeCun', 'dblp_profile': 'https://dblp.org/pid/l/YannLeCun.html'}, {'name': 'Yoshua Bengio', 'dblp_profile': 'https://dblp.org/pid/56/953.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2015,,d3a8e466d6da9e61ac4f8f1a812a69933dfbfae5
Grammar as a Foreign Language,"[{'name': 'Oriol Vinyals', 'dblp_profile': 'https://dblp.org/pid/05/726.html'}, {'name': 'Lukasz Kaiser', 'dblp_profile': 'https://dblp.org/pid/39/1762.html'}, {'name': 'Terry Koo', 'dblp_profile': 'https://dblp.org/pid/22/1028.html'}, {'name': 'Slav Petrov', 'dblp_profile': 'https://dblp.org/pid/18/5906.html'}, {'name': 'Ilya Sutskever', 'dblp_profile': 'https://dblp.org/pid/60/5276.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2015,"Syntactic constituency parsing is a fundamental problem in natural language processing and has been the subject of intensive research and engineering for decades. As a result, the most accurate parsers are domain specific, complex, and inefficient. In this paper we show that the domain agnostic attention-enhanced sequence-to-sequence model achieves state-of-the-art results on the most widely used syntactic constituency parsing dataset, when trained on a large synthetic corpus that was annotated using existing parsers. It also matches the performance of standard parsers when trained only on a small human-annotated dataset, which shows that this model is highly data-efficient, in contrast to sequence-to-sequence models without the attention mechanism. Our parser is also fast, processing over a hundred sentences per second with an unoptimized CPU implementation.",47570e7f63e296f224a0e7f9a0d08b0de3cbaf40
Distilling the Knowledge in a Neural Network,"[{'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Oriol Vinyals', 'dblp_profile': 'https://dblp.org/pid/05/726.html'}, {'name': 'Jeffrey Dean', 'dblp_profile': 'https://dblp.org/pid/d/JeffreyDean.html'}]",2015,"A very simple way to improve the performance of almost any machine learning algorithm is to train many different models on the same data and then to average their predictions. Unfortunately, making predictions using a whole ensemble of models is cumbersome and may be too computationally expensive to allow deployment to a large number of users, especially if the individual models are large neural nets. Caruana and his collaborators have shown that it is possible to compress the knowledge in an ensemble into a single model which is much easier to deploy and we develop this approach further using a different compression technique. We achieve some surprising results on MNIST and we show that we can significantly improve the acoustic model of a heavily used commercial system by distilling the knowledge in an ensemble of models into a single model. We also introduce a new type of ensemble composed of one or more full models and many specialist models which learn to distinguish fine-grained classes that the full models confuse. Unlike a mixture of experts, these specialist models can be trained rapidly and in parallel.",0c908739fbff75f03469d13d4a1a07de3414ee19
A Simple Way to Initialize Recurrent Networks of Rectified Linear Units,"[{'name': 'Quoc V. Le', 'dblp_profile': 'https://dblp.org/pid/29/6166.html'}, {'name': 'Navdeep Jaitly', 'dblp_profile': 'https://dblp.org/pid/04/6137.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2015,"Learning long term dependencies in recurrent networks is difficult due to vanishing and exploding gradients. To overcome this difficulty, researchers have developed sophisticated optimization techniques and network architectures. In this paper, we propose a simpler solution that use recurrent neural networks composed of rectified linear units. Key to our solution is the use of the identity matrix or its scaled version to initialize the recurrent weight matrix. We find that our solution is comparable to LSTM on our four benchmarks: two toy problems involving long-range temporal structures, a large language modeling problem and a benchmark speech recognition problem.",d46b81707786d18499f911b4ab72bb10c65406ba
Where Do Features Come From?,"[{'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2014,"It is possible to learn multiple layers of non-linear features by backpropagating error derivatives through a feedforward neural network. This is a very effective learning procedure when there is a huge amount of labeled training data, but for many learning tasks very few labeled examples are available. In an effort to overcome the need for labeled data, several different generative models were developed that learned interesting features by modeling the higher order statistical structure of a set of input vectors. One of these generative models, the restricted Boltzmann machine (RBM), has no connections between its hidden units and this makes perceptual inference and learning much simpler. More significantly, after a layer of hidden features has been learned, the activities of these features can be used as training data for another RBM. By applying this idea recursively, it is possible to learn a deep hierarchy of progressively more complicated features without requiring any labeled data. This deep hierarchy can then be treated as a feedforward neural network which can be discriminatively fine-tuned using backpropagation. Using a stack of RBMs to initialize the weights of a feedforward neural network allows backpropagation to work effectively in much deeper networks and it leads to much better generalization. A stack of RBMs can also be used to initialize a deep Boltzmann machine that has many hidden layers. Combining this initialization method with a new method for fine-tuning the weights finally leads to the first efficient way of training Boltzmann machines with many hidden layers and millions of weights.",11de5b70918e4a118e8e49a3ae09110bbf59ea83
Dropout: a simple way to prevent neural networks from overfitting,"[{'name': 'Nitish Srivastava', 'dblp_profile': 'https://dblp.org/pid/00/11304.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Alex Krizhevsky', 'dblp_profile': 'https://dblp.org/pid/64/9381.html'}, {'name': 'Ilya Sutskever', 'dblp_profile': 'https://dblp.org/pid/60/5276.html'}, {'name': 'Ruslan Salakhutdinov', 'dblp_profile': 'https://dblp.org/pid/62/5884.html'}]",2014,"Deep neural nets with a large number of parameters are very powerful machine learning systems. However, overfitting is a serious problem in such networks. Large networks are also slow to use, making it difficult to deal with overfitting by combining the predictions of many different large neural nets at test time. Dropout is a technique for addressing this problem. The key idea is to randomly drop units (along with their connections) from the neural network during training. This prevents units from co-adapting too much. During training, dropout samples from an exponential number of different ""thinned"" networks. At test time, it is easy to approximate the effect of averaging the predictions of all these thinned networks by simply using a single unthinned network that has smaller weights. This significantly reduces overfitting and gives major improvements over other regularization methods. We show that dropout improves the performance of neural networks on supervised learning tasks in vision, speech recognition, document classification and computational biology, obtaining state-of-the-art results on many benchmark data sets.",34f25a8704614163c4095b3ee2fc969b60de4698
Application of Deep Belief Networks for Natural Language Understanding,"[{'name': 'Ruhi Sarikaya', 'dblp_profile': 'https://dblp.org/pid/68/5953.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Anoop Deoras', 'dblp_profile': 'https://dblp.org/pid/55/8761.html'}]",2014,"Applications of Deep Belief Nets (DBN) to various problems have been the subject of a number of recent studies ranging from image classification and speech recognition to audio classification. In this study we apply DBNs to a natural language understanding problem. The recent surge of activity in this area was largely spurred by the development of a greedy layer-wise pretraining method that uses an efficient learning algorithm called Contrastive Divergence (CD). CD allows DBNs to learn a multi-layer generative model from unlabeled data and the features discovered by this model are then used to initialize a feed-forward neural network which is fine-tuned with backpropagation. We compare a DBN-initialized neural network to three widely used text classification algorithms: Support Vector Machines (SVM), boosting and Maximum Entropy (MaxEnt). The plain DBN-based model gives a call-routing classification accuracy that is equal to the best of the other models. However, using additional unlabeled data for DBN pre-training and combining DBN-based learned features with the original features provides significant gains over SVMs, which, in turn, performed better than both MaxEnt and Boosting.",76a33bd1593bd3c86238ef4b7e94b8d65c663180
Autoregressive product of multi-frame predictions can improve the accuracy of hybrid models,"[{'name': 'Navdeep Jaitly', 'dblp_profile': 'https://dblp.org/pid/04/6137.html'}, {'name': 'Vincent Vanhoucke', 'dblp_profile': 'https://dblp.org/pid/69/7157.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2014,"We describe a simple but effective way of using multi-frame targets to improve the accuracy of Artificial Neural NetworkHidden Markov Model (ANN-HMM) hybrid systems. In this approach a Deep Neural Network (DNN) is trained to predict the forced-alignment state of multiple frames using a separate softmax unit for each of the frames. This is in contrast to the usual method of training a DNN to predict only the state of the central frame. By itself this is not sufficient to improve accuracy of the system significantly. However, if we average the predictions for each frame from the different contexts it is associated with we achieve state of the art results on TIMIT using a fully connected Deep Neural Network without convolutional architectures or dropout training. On a 14 hour subset of Wall Street Journal (WSJ) using a context dependent DNN-HMM system it leads to a relative improvement of 6.4% on the dev set (testdev93) and 9.3% on test set (test-eval92).",c1b05fd52dca7ff0c4f45e29ec119d22e31a9ec3
Grammar as a Foreign Language,"[{'name': 'Oriol Vinyals', 'dblp_profile': 'https://dblp.org/pid/05/726.html'}, {'name': 'Lukasz Kaiser', 'dblp_profile': 'https://dblp.org/pid/39/1762.html'}, {'name': 'Terry Koo', 'dblp_profile': 'https://dblp.org/pid/22/1028.html'}, {'name': 'Slav Petrov', 'dblp_profile': 'https://dblp.org/pid/18/5906.html'}, {'name': 'Ilya Sutskever', 'dblp_profile': 'https://dblp.org/pid/60/5276.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2014,"Syntactic constituency parsing is a fundamental problem in natural language processing and has been the subject of intensive research and engineering for decades. As a result, the most accurate parsers are domain specific, complex, and inefficient. In this paper we show that the domain agnostic attention-enhanced sequence-to-sequence model achieves state-of-the-art results on the most widely used syntactic constituency parsing dataset, when trained on a large synthetic corpus that was annotated using existing parsers. It also matches the performance of standard parsers when trained only on a small human-annotated dataset, which shows that this model is highly data-efficient, in contrast to sequence-to-sequence models without the attention mechanism. Our parser is also fast, processing over a hundred sentences per second with an unoptimized CPU implementation.",47570e7f63e296f224a0e7f9a0d08b0de3cbaf40
Modeling Natural Images Using Gated MRFs,"[{'name': ""Marc'Aurelio Ranzato"", 'dblp_profile': 'https://dblp.org/pid/28/1732.html'}, {'name': 'Volodymyr Mnih', 'dblp_profile': 'https://dblp.org/pid/04/1930.html'}, {'name': 'Joshua M. Susskind', 'dblp_profile': 'https://dblp.org/pid/132/7797.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2013,"This paper describes a Markov Random Field for real-valued image modeling that has two sets of latent variables. One set is used to gate the interactions between all pairs of pixels, while the second set determines the mean intensities of each pixel. This is a powerful model with a conditional distribution over the input that is Gaussian, with both mean and covariance determined by the configuration of latent variables, which is unlike previous models that were restricted to using Gaussians with either a fixed mean or a diagonal covariance matrix. Thanks to the increased flexibility, this gated MRF can generate more realistic samples after training on an unconstrained distribution of high-resolution natural images. Furthermore, the latent variables of the model can be inferred efficiently and can be used as very effective descriptors in recognition tasks. Both generation and discrimination drastically improve as layers of binary latent variables are added to the model, yielding a hierarchical model called a Deep Belief Network.",32ef19e90e7834ec09ef19fcef7cd2aa6eff85a9
On rectified linear units for speech processing,"[{'name': 'Matthew D. Zeiler', 'dblp_profile': 'https://dblp.org/pid/09/8653.html'}, {'name': ""Marc'Aurelio Ranzato"", 'dblp_profile': 'https://dblp.org/pid/28/1732.html'}, {'name': 'Rajat Monga', 'dblp_profile': 'https://dblp.org/pid/99/10669.html'}, {'name': 'Mark Z. Mao', 'dblp_profile': 'https://dblp.org/pid/64/8010.html'}, {'name': 'K. Yang', 'dblp_profile': 'https://dblp.org/pid/85/6981.html'}, {'name': 'Quoc Viet Le', 'dblp_profile': 'https://dblp.org/pid/29/6166.html'}, {'name': 'Patrick Nguyen', 'dblp_profile': 'https://dblp.org/pid/81/657.html'}, {'name': 'Andrew W. Senior', 'dblp_profile': 'https://dblp.org/pid/88/3071.html'}, {'name': 'Vincent Vanhoucke', 'dblp_profile': 'https://dblp.org/pid/69/7157.html'}, {'name': 'Jeffrey Dean', 'dblp_profile': 'https://dblp.org/pid/d/JeffreyDean.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2013,"Deep neural networks have recently become the gold standard for acoustic modeling in speech recognition systems. The key computational unit of a deep network is a linear projection followed by a point-wise non-linearity, which is typically a logistic function. In this work, we show that we can improve generalization and make training of deep networks faster and simpler by substituting the logistic units with rectified linear units. These units are linear when their input is positive and zero otherwise. In a supervised setting, we can successfully train very deep nets from random initialization on a large vocabulary speech recognition task achieving lower word error rates than using a logistic network with the same topology. Similarly in an unsupervised setting, we show how we can learn sparse features that can be useful for discriminative tasks. All our experiments are executed in a distributed environment using several hundred machines and several hundred hours of speech data.",64da1980714cfc130632c5b92b9d98c2f6763de6
Speech recognition with deep recurrent neural networks,"[{'name': 'Alex Graves', 'dblp_profile': 'https://dblp.org/pid/57/5177.html'}, {'name': 'Abdel-rahman Mohamed', 'dblp_profile': 'https://dblp.org/pid/28/8759.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}]",2013,"Recurrent neural networks (RNNs) are a powerful model for sequential data. End-to-end training methods such as Connectionist Temporal Classification make it possible to train RNNs for sequence labelling problems where the input-output alignment is unknown. The combination of these methods with the Long Short-term Memory RNN architecture has proved particularly fruitful, delivering state-of-the-art results in cursive handwriting recognition. However RNN performance in speech recognition has so far been disappointing, with better results returned by deep feedforward networks. This paper investigates deep recurrent neural networks, which combine the multiple levels of representation that have proved so effective in deep networks with the flexible use of long range context that empowers RNNs. When trained end-to-end with suitable regularisation, we find that deep Long Short-term Memory RNNs achieve a test set error of 17.7% on the TIMIT phoneme recognition benchmark, which to our knowledge is the best recorded score.",4177ec52d1b80ed57f2e72b0f9a42365f1a8598d
New types of deep neural network learning for speech recognition and related applications: an overview,"[{'name': 'Li Deng', 'dblp_profile': 'https://dblp.org/pid/31/1974-1.html'}, {'name': 'Geoffrey E. Hinton', 'dblp_profile': 'https://dblp.org/pid/10/3248'}, {'name': 'Brian Kingsbury', 'dblp_profile': 'https://dblp.org/pid/98/4359.html'}]",2013,"In this paper, we provide an overview of the invited and contributed papers presented at the special session at ICASSP-2013, entitled “New Types of Deep Neural Network Learning for Speech Recognition and Related Applications,” as organized by the authors. We also describe the historical context in which acoustic models based on deep neural networks have been developed. The technical overview of the papers presented in our special session is organized into five ways of improving deep learning methods: (1) better optimization; (2) better types of neural activation function and better network architectures; (3) better ways to determine the myriad hyper-parameters of deep neural networks; (4) more appropriate ways to preprocess speech for deep neural networks; and (5) ways of leveraging multiple languages or dialects that are more easily achieved with deep neural networks than with Gaussian mixture models.",eb9243a3b98a819539ad57b7b4f05b969510d075
